epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
54,1592.76,1.9161,2.13595,1.16564,0.00203,0.79225,0.60457,0.50584,0.51945,0.26696,0.39472,0.28802,0.21971,0.08512,1.99488,2.19788,1.22484,0.00907,0,0.000594125,0.000594125,0.000594125
55,1622,1.89401,2.1655,1.11881,0.00199,0.77007,0.66817,0.51588,0.54266,0.28543,0.41855,0.2964,0.23079,0.08924,1.93809,2.13152,1.20344,0.009,0,0.00058175,0.00058175,0.00058175
56,1651.17,1.90487,2.08068,1.15103,0.002,0.80095,0.70972,0.48484,0.52656,0.27502,0.42542,0.28134,0.24567,0.08533,1.97274,2.13668,1.18917,0.00907,0,0.000569375,0.000569375,0.000569375
57,1680.41,1.89948,2.10408,1.14315,0.00202,0.79709,0.64414,0.51661,0.55123,0.28884,0.37618,0.30976,0.24821,0.09317,1.95448,2.1454,1.19205,0.0092,0,0.000557,0.000557,0.000557
58,1709.97,1.87632,2.09195,1.12436,0.00198,0.76233,0.77392,0.48432,0.56673,0.29791,0.43922,0.28038,0.25473,0.09625,1.90974,2.16188,1.16381,0.00884,0,0.000544625,0.000544625,0.000544625
59,1739.67,1.8716,2.13374,1.12012,0.00196,0.78269,0.61834,0.52586,0.53491,0.28062,0.36674,0.34534,0.26471,0.1063,1.95304,2.15063,1.18918,0.00897,0,0.00053225,0.00053225,0.00053225
60,1769.09,1.85062,2.04808,1.13025,0.00197,0.78208,0.64494,0.53588,0.54906,0.28282,0.3538,0.32719,0.25072,0.09827,1.93289,2.04941,1.19105,0.00904,0,0.000519875,0.000519875,0.000519875
61,1798.38,1.85484,1.98258,1.10221,0.00198,0.75765,0.73461,0.50249,0.55161,0.28523,0.46635,0.32466,0.28087,0.09999,1.9468,2.1302,1.19312,0.00908,0,0.0005075,0.0005075,0.0005075
62,1827.76,1.84881,1.99313,1.08326,0.00196,0.78039,0.67258,0.52867,0.55566,0.28355,0.40026,0.29706,0.23909,0.08968,1.95401,2.18645,1.23903,0.00866,0,0.000495125,0.000495125,0.000495125
63,1857,1.84555,1.99687,1.09063,0.00198,0.77211,0.65033,0.52229,0.55551,0.28429,0.39411,0.33202,0.27261,0.10961,1.92462,2.12549,1.1948,0.00886,0,0.00048275,0.00048275,0.00048275
64,1886.19,1.85103,1.98211,1.09916,0.00193,0.72939,0.61293,0.53657,0.54623,0.27863,0.40701,0.30689,0.25775,0.09828,1.94984,2.07465,1.19261,0.0089,0,0.000470375,0.000470375,0.000470375
65,1915.43,1.81622,2.01485,1.1004,0.00195,0.75071,0.62572,0.4879,0.53887,0.28358,0.39706,0.28229,0.22594,0.08882,1.96836,2.18041,1.17913,0.00941,0,0.000458,0.000458,0.000458
66,1944.73,1.83724,1.97414,1.09769,0.00194,0.73604,0.66283,0.53239,0.56409,0.30061,0.42642,0.3218,0.26837,0.10266,1.89152,2.03848,1.16463,0.00866,0,0.000445625,0.000445625,0.000445625
67,1974.51,1.85298,2.06252,1.09,0.00191,0.74626,0.63018,0.55019,0.56396,0.30514,0.42224,0.2947,0.26187,0.09581,1.8928,2.16923,1.1635,0.00855,0,0.00043325,0.00043325,0.00043325
68,2003.78,1.8229,1.97151,1.09551,0.00191,0.7346,0.67849,0.51646,0.55574,0.29021,0.41519,0.30344,0.26048,0.09649,1.90104,2.16759,1.20165,0.00869,0,0.000420875,0.000420875,0.000420875
69,2032.98,1.81453,2.00214,1.06515,0.00191,0.75088,0.68422,0.50446,0.54395,0.2845,0.4266,0.30365,0.23668,0.09099,1.91818,2.16814,1.19249,0.00881,0,0.0004085,0.0004085,0.0004085
70,2062.28,1.79789,1.98579,1.04354,0.00186,0.74832,0.62974,0.53503,0.54629,0.28326,0.39154,0.33859,0.27949,0.11025,1.90488,2.08635,1.22562,0.00879,0,0.000396125,0.000396125,0.000396125
71,2091.54,1.7879,1.99492,1.05493,0.00187,0.74172,0.66676,0.4887,0.53909,0.28228,0.39108,0.31325,0.27244,0.10219,1.93895,2.04756,1.2221,0.00883,0,0.00038375,0.00038375,0.00038375
