epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
76,3361.87,1.48798,1.90507,0.82199,0.86709,0,0.63993,0.55751,0.52926,0.27088,0.42664,0.36974,0.29154,0.12317,1.67614,1.88597,0.98119,0.90469,0,0.000321875,0.000321875,0.000321875
77,3405.74,1.48092,1.86943,0.82731,0.86744,0,0.6404,0.53644,0.56226,0.28944,0.35291,0.36253,0.27002,0.10434,1.63015,1.93097,0.95613,0.92147,0,0.0003095,0.0003095,0.0003095
78,3449.84,1.48471,1.85391,0.83663,0.85547,0,0.64849,0.53595,0.53159,0.26855,0.40752,0.36203,0.29403,0.10569,1.6795,2.0109,0.97212,0.9169,0,0.000297125,0.000297125,0.000297125
79,3493.72,1.47813,1.87446,0.81421,0.86458,0,0.68262,0.54463,0.55372,0.27715,0.40716,0.37468,0.29968,0.11779,1.63694,1.95773,0.94544,0.90814,0,0.00028475,0.00028475,0.00028475
80,3537.56,1.42426,1.84805,0.79268,0.86653,0,0.64458,0.54939,0.54848,0.28162,0.40861,0.40047,0.31289,0.12185,1.635,1.95792,0.95157,0.91278,0,0.000272375,0.000272375,0.000272375
81,3582.32,1.46128,1.85009,0.80503,0.86115,0,0.68004,0.54257,0.5505,0.28765,0.37493,0.38716,0.30146,0.11352,1.61844,1.93215,0.96476,0.90652,0,0.00026,0.00026,0.00026
82,3626.23,1.43767,1.75779,0.80183,0.85964,0,0.65756,0.55211,0.55835,0.29276,0.40231,0.37119,0.29634,0.11781,1.60302,1.90729,0.92656,0.90666,0,0.000247625,0.000247625,0.000247625
83,3671,1.48022,1.85865,0.82149,0.86129,0,0.5872,0.53673,0.53449,0.27164,0.34392,0.37726,0.27578,0.10559,1.61579,1.91809,0.95493,0.90185,0,0.00023525,0.00023525,0.00023525
84,3714.86,1.44042,1.83727,0.79642,0.85987,0,0.68917,0.54528,0.54397,0.28199,0.35543,0.37383,0.2667,0.09925,1.65155,1.84963,0.95553,0.90423,0,0.000222875,0.000222875,0.000222875
85,3758.77,1.43427,1.80859,0.78055,0.85435,0,0.65422,0.53186,0.53502,0.28061,0.38425,0.38155,0.28518,0.10971,1.64056,1.83293,0.9726,0.91209,0,0.0002105,0.0002105,0.0002105
86,3802.69,1.41042,1.8255,0.79294,0.85282,0,0.64093,0.54193,0.5396,0.28454,0.40323,0.39145,0.30243,0.11081,1.63853,1.8652,0.966,0.90015,0,0.000198125,0.000198125,0.000198125
87,3846.63,1.41779,1.7715,0.7819,0.85454,0,0.65858,0.54242,0.54218,0.28365,0.3946,0.38746,0.31035,0.125,1.63389,1.92725,0.978,0.91309,0,0.00018575,0.00018575,0.00018575
88,3890.56,1.4072,1.80476,0.77212,0.84718,0,0.66231,0.55574,0.53769,0.278,0.41012,0.37954,0.31165,0.12405,1.64653,1.91588,0.96162,0.91268,0,0.000173375,0.000173375,0.000173375
89,3934.42,1.41014,1.7781,0.78007,0.85289,0,0.69994,0.52806,0.54214,0.28455,0.40073,0.38232,0.29705,0.1129,1.62042,1.84424,0.95076,0.91106,0,0.000161,0.000161,0.000161
90,3978.26,1.3956,1.77542,0.76536,0.85226,0,0.69162,0.52608,0.5426,0.28384,0.37771,0.40494,0.29075,0.11672,1.64061,1.87394,0.97053,0.90782,0,0.000148625,0.000148625,0.000148625
91,4023.1,1.41548,1.84225,0.78858,0.87102,0,0.63965,0.52305,0.52895,0.275,0.39116,0.39183,0.28649,0.10978,1.68521,1.89641,0.97833,0.9334,0,0.00013625,0.00013625,0.00013625
92,4067.1,1.37314,1.69581,0.75405,0.85916,0,0.66099,0.53261,0.53431,0.28189,0.39915,0.40311,0.297,0.1135,1.66157,1.89409,0.95909,0.91967,0,0.000123875,0.000123875,0.000123875
93,4110.88,1.33497,1.78187,0.74651,0.86248,0,0.65144,0.51277,0.52886,0.27563,0.38983,0.38706,0.29725,0.11612,1.6572,1.90071,0.97646,0.91719,0,0.0001115,0.0001115,0.0001115
94,4154.62,1.40761,1.73703,0.76969,0.86229,0,0.64968,0.52471,0.52914,0.27184,0.38495,0.37601,0.29139,0.11463,1.67235,1.8904,0.97187,0.90558,0,9.9125e-05,9.9125e-05,9.9125e-05
95,4198.5,1.34195,1.76633,0.74303,0.84475,0,0.64115,0.54549,0.53149,0.27428,0.3785,0.38822,0.29383,0.11538,1.66548,1.90278,0.97516,0.91142,0,8.675e-05,8.675e-05,8.675e-05
96,4242.17,1.36607,1.73963,0.74918,0.853,0,0.65352,0.55005,0.536,0.28017,0.37522,0.38682,0.29598,0.11771,1.63299,1.92708,0.97982,0.90942,0,7.4375e-05,7.4375e-05,7.4375e-05
97,4285.98,1.31871,1.74245,0.72815,0.85549,0,0.68431,0.53375,0.53935,0.27975,0.4005,0.37597,0.29525,0.11512,1.6481,1.94694,0.95896,0.90658,0,6.2e-05,6.2e-05,6.2e-05
98,4329.77,1.35215,1.72409,0.73859,0.85417,0,0.63843,0.52983,0.53445,0.27832,0.39163,0.36616,0.28689,0.11421,1.64948,1.93448,0.96466,0.91089,0,4.9625e-05,4.9625e-05,4.9625e-05
99,4373.43,1.34452,1.76377,0.738,0.85476,0,0.67164,0.5353,0.54647,0.28684,0.39502,0.38749,0.29354,0.11615,1.63617,1.93673,0.95047,0.91277,0,3.725e-05,3.725e-05,3.725e-05
100,4417.22,1.31126,1.72805,0.71913,0.84351,0,0.68376,0.53525,0.54208,0.28384,0.38828,0.39019,0.29168,0.11423,1.65542,1.93665,0.95237,0.91273,0,2.4875e-05,2.4875e-05,2.4875e-05
