epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
55,1057.18,1.60038,2.07522,0.89074,0.87518,0,0.6045,0.46043,0.45416,0.22774,0.34733,0.32047,0.22946,0.07806,1.76672,2.1305,1.06379,0.91743,0,0.00058175,0.00058175,0.00058175
56,1076.35,1.63476,2.05075,0.91512,0.88404,0,0.58989,0.43866,0.45094,0.22378,0.36902,0.27414,0.22371,0.07102,1.86244,2.20122,1.08148,0.92793,0,0.000569375,0.000569375,0.000569375
57,1095.41,1.59254,2.02939,0.88665,0.87513,0,0.64689,0.46374,0.45664,0.22304,0.41296,0.29851,0.24162,0.07922,1.80146,2.15264,1.07134,0.91837,0,0.000557,0.000557,0.000557
58,1114.49,1.58283,2.02239,0.88648,0.87918,0,0.61395,0.47316,0.456,0.22568,0.32248,0.33267,0.23208,0.07858,1.8041,2.1767,1.08251,0.92187,0,0.000544625,0.000544625,0.000544625
59,1133.62,1.61343,2.04364,0.91718,0.87548,0,0.5846,0.48337,0.45836,0.23195,0.34125,0.3444,0.25586,0.09078,1.77472,2.09925,1.08292,0.91105,0,0.00053225,0.00053225,0.00053225
60,1153.2,1.56773,2.02056,0.89828,0.87641,0,0.60353,0.45441,0.452,0.22804,0.34141,0.28734,0.22309,0.07832,1.84516,2.09305,1.06222,0.92153,0,0.000519875,0.000519875,0.000519875
61,1172.28,1.56339,1.96595,0.88196,0.87074,0,0.6506,0.45206,0.46709,0.23139,0.32247,0.30611,0.21952,0.0787,1.80448,2.14573,1.05028,0.92182,0,0.0005075,0.0005075,0.0005075
62,1191.38,1.54713,1.91016,0.85753,0.87325,0,0.5564,0.45624,0.45503,0.23857,0.30652,0.31741,0.22008,0.0802,1.75288,2.13303,1.07001,0.92091,0,0.000495125,0.000495125,0.000495125
63,1210.45,1.52897,1.93696,0.86155,0.87114,0,0.58354,0.46701,0.46067,0.2314,0.35828,0.2787,0.2087,0.07164,1.75438,2.20696,1.06784,0.91969,0,0.00048275,0.00048275,0.00048275
64,1229.55,1.536,1.95662,0.85255,0.85884,0,0.65022,0.45962,0.46831,0.23414,0.38663,0.28593,0.2409,0.07804,1.75492,2.13898,1.05983,0.91718,0,0.000470375,0.000470375,0.000470375
65,1248.61,1.50515,1.9836,0.84348,0.87033,0,0.57728,0.48172,0.47086,0.23483,0.31882,0.34639,0.2668,0.08876,1.76669,2.10595,1.0611,0.92232,0,0.000458,0.000458,0.000458
66,1268.13,1.53201,1.95035,0.85547,0.86202,0,0.60978,0.42897,0.44125,0.2263,0.39112,0.293,0.25084,0.08725,1.76186,2.14788,1.07853,0.91785,0,0.000445625,0.000445625,0.000445625
67,1287.16,1.53417,1.94287,0.84755,0.86071,0,0.5707,0.48083,0.4548,0.22952,0.36783,0.30762,0.22808,0.07963,1.8132,2.20363,1.081,0.91975,0,0.00043325,0.00043325,0.00043325
68,1306.29,1.51018,1.90441,0.85222,0.86358,0,0.61268,0.45226,0.45692,0.23086,0.38205,0.26633,0.23321,0.07884,1.79137,2.15084,1.07826,0.91895,0,0.000420875,0.000420875,0.000420875
69,1325.32,1.50175,1.93887,0.83025,0.85934,0,0.64014,0.45706,0.46659,0.23861,0.40924,0.29413,0.25894,0.08397,1.78558,2.25288,1.07409,0.91937,0,0.0004085,0.0004085,0.0004085
70,1344.5,1.4998,1.88397,0.83243,0.8599,0,0.61582,0.45449,0.46485,0.24546,0.33203,0.3243,0.25839,0.08642,1.69835,2.09051,1.02827,0.9101,0,0.000396125,0.000396125,0.000396125
71,1364.08,1.48571,1.90815,0.83192,0.85662,0,0.61134,0.46079,0.46197,0.2383,0.37445,0.30067,0.24486,0.07912,1.77876,2.15572,1.04875,0.91798,0,0.00038375,0.00038375,0.00038375
72,1383.17,1.50526,1.96181,0.83823,0.85768,0,0.62438,0.47708,0.47376,0.24233,0.34087,0.32828,0.25435,0.08628,1.74256,2.1684,1.0624,0.90171,0,0.000371375,0.000371375,0.000371375
73,1402.17,1.47723,1.91678,0.82653,0.85788,0,0.62047,0.47367,0.47491,0.24379,0.30109,0.34755,0.22552,0.08054,1.73523,2.16794,1.0523,0.91114,0,0.000359,0.000359,0.000359
74,1421.24,1.49142,1.88228,0.83841,0.85487,0,0.61765,0.47759,0.48256,0.24245,0.39177,0.31027,0.24561,0.08411,1.76323,2.14849,1.03439,0.92273,0,0.000346625,0.000346625,0.000346625
75,1440.33,1.50939,1.92262,0.82364,0.85368,0,0.66645,0.45917,0.48908,0.24561,0.32954,0.32115,0.24429,0.09085,1.73611,2.11359,1.04734,0.91068,0,0.00033425,0.00033425,0.00033425
76,1459.83,1.44598,1.85378,0.80725,0.85225,0,0.64903,0.46447,0.47659,0.24641,0.41708,0.31201,0.26679,0.09022,1.72379,2.12086,1.02264,0.91566,0,0.000321875,0.000321875,0.000321875
77,1479.45,1.444,1.85061,0.79877,0.84722,0,0.58531,0.47567,0.46497,0.24007,0.36388,0.30403,0.24988,0.08543,1.72548,2.16901,1.03478,0.92455,0,0.0003095,0.0003095,0.0003095
78,1498.49,1.47653,1.85779,0.81195,0.84692,0,0.63017,0.48257,0.47811,0.23877,0.3098,0.32928,0.23532,0.07594,1.79363,2.20139,1.02097,0.92349,0,0.000297125,0.000297125,0.000297125
